game_id,season,week,season_type,team,home_away,firstDowns,firstDownsPassing,firstDownsRushing,firstDownsPenalty,thirdDownEff,fourthDownEff,totalOffensivePlays,totalYards,yardsPerPlay,totalDrives,netPassingYards,completionAttempts,yardsPerPass,interceptions,sacksYardsLost,rushingYards,rushingAttempts,yardsPerRushAttempt,redZoneAttempts,totalPenaltiesYards,turnovers,fumblesLost,defensiveTouchdowns,possessionTime
400791672,2015,2,2,NYG,home,19.0,12.0,6.0,1.0,0.5882352941,0.0,65.0,,5.9692307692,10.0,291.0,,6.928571428571429,0.0,,97.0,23.0,4.217,0.25,,,1.0,0.0,1705.0
400791630,2015,2,2,SF,away,27.0,18.0,7.0,2.0,0.4117647059,0.6,82.0,,4.987804878,10.0,298.0,,5.8431372549019605,0.0,,111.0,31.0,3.581,0.25,,,1.0,0.0,2219.0
400791630,2015,2,2,PIT,home,21.0,14.0,6.0,1.0,0.6,,52.0,,8.7115384615,11.0,369.0,,13.666666666666666,0.0,,84.0,25.0,3.36,1.0,,,0.0,0.0,1381.0
400791675,2015,2,2,STL,away,11.0,6.0,4.0,1.0,0.1666666667,0.0,46.0,,4.6304347826,12.0,146.0,,4.424242424242424,0.0,,67.0,13.0,5.154,,,,0.0,0.0,1336.0
400791675,2015,2,2,WSH,home,19.0,10.0,8.0,1.0,0.5,,66.0,,5.6515151515,12.0,191.0,,6.586206896551724,0.0,,182.0,37.0,4.919,1.0,,,1.0,0.0,2264.0
400791628,2015,2,2,HOU,away,21.0,11.0,5.0,5.0,0.2631578947,0.5,82.0,,3.6585365854,14.0,239.0,,4.0508474576271185,1.0,,61.0,23.0,2.652,0.6666666666666666,,,0.0,0.0,1664.0
400791628,2015,2,2,CAR,home,25.0,13.0,9.0,3.0,0.3076923077,,72.0,,4.8611111111,15.0,178.0,,4.564102564102564,1.0,,172.0,33.0,5.212,0.5,,,0.0,0.0,1936.0
400791702,2015,2,2,BAL,away,29.0,17.0,7.0,5.0,0.3636363636,1.0,70.0,,7.0428571429,11.0,384.0,,8.533333333333333,1.0,,109.0,25.0,4.36,0.3333333333333333,,,1.0,0.0,1826.0
400791702,2015,2,2,OAK,home,27.0,17.0,4.0,6.0,0.6428571429,,66.0,,6.7878787879,11.0,351.0,,7.468085106382978,1.0,,97.0,19.0,5.105,0.6666666666666666,,,0.0,0.0,1774.0
400791680,2015,2,2,MIA,away,17.0,15.0,0.0,2.0,0.3333333333,0.0,62.0,,6.2258064516,12.0,344.0,,7.478260869565218,0.0,,42.0,16.0,2.625,1.0,,,0.0,0.0,1792.0
400791680,2015,2,2,JAX,home,19.0,11.0,4.0,4.0,0.3571428571,,66.0,,6.0,13.0,273.0,,8.272727272727273,0.0,,123.0,33.0,3.727,0.3333333333333333,,,0.0,0.0,1808.0
400791705,2015,2,2,DAL,away,21.0,12.0,4.0,5.0,0.3333333333,,70.0,,5.1285714286,12.0,250.0,,6.756756756756757,0.0,,109.0,33.0,3.303,0.0,,,2.0,1.0,2425.0
400791705,2015,2,2,PHI,home,17.0,11.0,2.0,4.0,0.1818181818,1.0,55.0,,4.1090909091,12.0,219.0,,5.7631578947368425,2.0,,7.0,17.0,0.412,0.5,,,1.0,0.0,1175.0
400791708,2015,2,2,SEA,away,21.0,12.0,8.0,1.0,0.3333333333,,57.0,,5.6842105263,11.0,205.0,,6.40625,1.0,,119.0,25.0,4.76,1.0,,,1.0,0.0,1602.0
400791708,2015,2,2,GB,home,21.0,11.0,7.0,3.0,0.3636363636,,64.0,,5.640625,11.0,234.0,,6.685714285714286,0.0,,127.0,29.0,4.379,0.3333333333333333,,,1.0,0.0,1998.0
400791711,2015,2,2,NYJ,away,20.0,13.0,3.0,4.0,0.3333333333,,62.0,,5.5483870968,11.0,243.0,,6.942857142857143,1.0,,101.0,27.0,3.741,0.6666666666666666,,,0.0,0.0,1908.0
400791711,2015,2,2,IND,home,17.0,11.0,4.0,2.0,0.4285714286,,61.0,,5.6229508197,11.0,250.0,,6.756756756756757,3.0,,93.0,24.0,3.875,0.0,,,2.0,0.0,1692.0
400791484,2015,3,2,WSH,away,22.0,16.0,3.0,3.0,0.4,0.6666666667,70.0,,5.6142857143,11.0,305.0,,6.1,2.0,,88.0,20.0,4.4,0.3333333333333333,,,1.0,1.0,1710.0
400791484,2015,3,2,NYG,home,19.0,13.0,5.0,1.0,0.3333333333,1.0,63.0,,5.7619047619,10.0,279.0,,8.71875,0.0,,84.0,31.0,2.71,0.3333333333333333,,,0.0,0.0,1890.0
400791500,2015,3,2,OAK,away,19.0,11.0,6.0,2.0,0.4285714286,,62.0,,7.564516129,11.0,314.0,,9.8125,0.0,,155.0,30.0,5.167,0.6,,,1.0,0.0,1949.0
400791500,2015,3,2,CLE,home,21.0,16.0,2.0,3.0,0.5,1.0,68.0,,5.2205882353,10.0,316.0,,5.851851851851852,1.0,,39.0,14.0,2.786,0.3333333333333333,,,1.0,0.0,1651.0
400791491,2015,3,2,ATL,away,26.0,14.0,10.0,2.0,0.6428571429,,69.0,,6.347826087,11.0,280.0,,7.5675675675675675,0.0,,158.0,32.0,4.938,0.8,,,0.0,0.0,2053.0
400791491,2015,3,2,DAL,home,23.0,11.0,9.0,3.0,0.1666666667,0.0,49.0,,7.0816326531,10.0,220.0,,7.857142857142857,1.0,,127.0,21.0,6.048,1.0,,,0.0,0.0,1547.0
400791496,2015,3,2,IND,away,20.0,10.0,9.0,1.0,0.3636363636,1.0,56.0,,6.75,13.0,245.0,,7.424242424242424,2.0,,133.0,23.0,5.783,1.0,,,0.0,2.0,1501.0
400791496,2015,3,2,TEN,home,28.0,18.0,7.0,3.0,0.3076923077,1.0,74.0,,5.8513513514,13.0,345.0,,7.340425531914893,2.0,,88.0,27.0,3.259,0.6666666666666666,,,0.0,0.0,2099.0
400791594,2015,3,2,PIT,away,17.0,11.0,4.0,2.0,0.5,,57.0,,4.5438596491,10.0,197.0,,5.628571428571429,1.0,,62.0,22.0,2.818,0.5,,,0.0,0.0,1939.0
400791594,2015,3,2,STL,home,12.0,9.0,2.0,1.0,0.2,0.0,49.0,,5.2653061224,9.0,187.0,,6.032258064516129,1.0,,71.0,18.0,3.944,0.0,,,0.0,0.0,1661.0
400791592,2015,3,2,SD,away,21.0,12.0,8.0,1.0,0.4705882353,0.0,72.0,,5.125,11.0,279.0,,6.340909090909091,1.0,,90.0,28.0,3.214,0.5,,,1.0,0.0,2009.0
400791592,2015,3,2,MIN,home,18.0,8.0,8.0,2.0,0.3333333333,,55.0,,5.1636363636,11.0,121.0,,5.041666666666667,1.0,,163.0,31.0,5.258,0.6666666666666666,,,0.0,2.0,1591.0
400791553,2015,3,2,JAX,away,15.0,12.0,2.0,1.0,0.5,0.0,55.0,,5.3272727273,10.0,236.0,,6.742857142857143,1.0,,57.0,20.0,2.85,0.5,,,0.0,0.0,1520.0
400791553,2015,3,2,NE,home,35.0,19.0,12.0,4.0,0.7857142857,,76.0,,6.1973684211,10.0,346.0,,7.863636363636363,0.0,,125.0,32.0,3.906,0.75,,,0.0,0.0,2080.0
400791583,2015,3,2,PHI,away,18.0,6.0,8.0,4.0,0.2857142857,,67.0,,3.447761194,15.0,108.0,,3.7241379310344827,0.0,,123.0,38.0,3.237,0.5,,,1.0,1.0,1691.0
400791583,2015,3,2,NYJ,home,19.0,14.0,4.0,1.0,0.4117647059,,75.0,,4.3066666667,15.0,276.0,,4.677966101694915,3.0,,47.0,16.0,2.938,1.0,,,1.0,0.0,1909.0
400791557,2015,3,2,NO,away,27.0,18.0,5.0,4.0,0.5833333333,1.0,63.0,,6.0317460317,9.0,310.0,,7.948717948717949,1.0,,70.0,24.0,2.917,0.6666666666666666,,,1.0,1.0,1964.0
400791557,2015,3,2,CAR,home,24.0,15.0,7.0,2.0,0.4545454545,1.0,62.0,,6.9516129032,9.0,312.0,,9.75,0.0,,119.0,30.0,3.967,0.75,,,0.0,0.0,1636.0
400791546,2015,3,2,CIN,away,23.0,13.0,6.0,4.0,0.5333333333,0.5,65.0,,7.0461538462,12.0,372.0,,10.941176470588236,1.0,,86.0,31.0,2.774,0.5,,,1.0,0.0,1808.0
400791546,2015,3,2,BAL,home,19.0,13.0,4.0,2.0,0.4375,0.6666666667,67.0,,5.9402985075,10.0,362.0,,7.387755102040816,1.0,,36.0,18.0,2.0,0.5,,,0.0,2.0,1792.0
400791589,2015,3,2,TB,away,14.0,11.0,2.0,1.0,0.0833333333,,56.0,,5.6785714286,13.0,261.0,,7.25,1.0,,57.0,20.0,2.85,0.0,,,0.0,0.0,1423.0
400791589,2015,3,2,HOU,home,30.0,16.0,10.0,4.0,0.4444444444,,86.0,,4.8023255814,14.0,227.0,,5.675,1.0,,186.0,46.0,4.043,0.5,,,0.0,0.0,2177.0
400791597,2015,3,2,SF,away,10.0,3.0,7.0,0.0,0.3333333333,,50.0,,3.12,12.0,53.0,,2.5238095238095237,4.0,,103.0,29.0,3.552,1.0,,,0.0,0.0,1408.0
400791597,2015,3,2,ARI,home,28.0,15.0,9.0,4.0,0.4615384615,1.0,70.0,,6.3714285714,11.0,307.0,,9.303030303030303,1.0,,139.0,37.0,3.757,0.8,,,0.0,4.0,2192.0
400791623,2015,3,2,BUF,away,21.0,14.0,4.0,3.0,0.5384615385,,63.0,,6.7936507937,11.0,277.0,,9.551724137931034,0.0,,151.0,34.0,4.441,0.5,,,0.0,2.0,1913.0
400791623,2015,3,2,MIA,home,21.0,13.0,7.0,1.0,0.3076923077,0.25,71.0,,5.5070422535,12.0,289.0,,5.666666666666667,3.0,,102.0,20.0,5.1,0.0,,,0.0,0.0,1687.0
400791626,2015,3,2,CHI,away,7.0,2.0,5.0,0.0,0.2307692308,,46.0,,3.1739130435,10.0,48.0,,2.526315789473684,0.0,,98.0,27.0,3.63,,,,0.0,0.0,1644.0
400791626,2015,3,2,SEA,home,17.0,12.0,5.0,0.0,0.3125,1.0,63.0,,5.8888888889,11.0,212.0,,6.235294117647059,0.0,,159.0,29.0,5.483,0.0,,,0.0,1.0,1956.0
400791631,2015,3,2,DEN,away,19.0,14.0,3.0,2.0,0.3333333333,1.0,62.0,,5.7096774194,12.0,313.0,,7.27906976744186,1.0,,41.0,19.0,2.158,0.6666666666666666,,,1.0,0.0,1732.0
400791631,2015,3,2,DET,home,22.0,14.0,3.0,5.0,0.3333333333,0.0,68.0,,4.2647058824,12.0,262.0,,5.346938775510204,2.0,,28.0,19.0,1.474,0.6666666666666666,,,1.0,0.0,1868.0
400791635,2015,3,2,KC,away,23.0,13.0,6.0,4.0,0.2,1.0,65.0,,5.0153846154,13.0,251.0,,5.340425531914893,1.0,,75.0,18.0,4.167,1.0,,,0.0,0.0,1590.0
400791635,2015,3,2,GB,home,26.0,15.0,6.0,5.0,0.3636363636,0.0,68.0,,6.5882352941,12.0,325.0,,9.027777777777779,0.0,,123.0,32.0,3.844,0.8,,,0.0,0.0,2010.0
400791662,2015,4,2,BAL,away,21.0,10.0,10.0,1.0,0.3529411765,0.25,78.0,,4.5641025641,14.0,165.0,,4.230769230769231,1.0,,191.0,39.0,4.897,1.0,,,1.0,0.0,2263.0
400791662,2015,4,2,PIT,home,17.0,8.0,8.0,1.0,0.1538461538,0.0,63.0,,4.1746031746,15.0,96.0,,3.2,0.0,,167.0,33.0,5.061,0.6666666666666666,,,0.0,0.0,1929.0
400761514,2015,4,2,NYJ,away,23.0,8.0,13.0,2.0,0.375,,72.0,,5.9027777778,14.0,218.0,,7.517241379310345,1.0,,207.0,43.0,4.814,0.75,,,0.0,0.0,2243.0
400761514,2015,4,2,MIA,home,17.0,8.0,4.0,5.0,0.0,0.0,58.0,,3.8965517241,13.0,167.0,,3.5531914893617023,2.0,,59.0,11.0,5.364,0.6666666666666666,,,0.0,0.0,1357.0
400791709,2015,4,2,HOU,away,24.0,19.0,3.0,2.0,0.4666666667,0.0,75.0,,5.7066666667,13.0,374.0,,6.448275862068965,1.0,,54.0,17.0,3.176,0.75,,,3.0,0.0,1448.0
400791709,2015,4,2,ATL,home,22.0,10.0,8.0,4.0,0.5625,1.0,64.0,,5.90625,12.0,243.0,,8.379310344827585,0.0,,135.0,35.0,3.857,1.0,,,0.0,4.0,2152.0
400791678,2015,4,2,NYG,away,19.0,8.0,4.0,7.0,0.2,,64.0,,4.734375,15.0,211.0,,5.861111111111111,1.0,,92.0,28.0,3.286,0.5,,,0.0,0.0,1833.0
400791678,2015,4,2,BUF,home,14.0,11.0,2.0,1.0,0.1875,0.3333333333,68.0,,4.6029411765,14.0,258.0,,5.863636363636363,1.0,,55.0,24.0,2.292,0.0,,,1.0,0.0,1767.0
400791706,2015,4,2,OAK,away,16.0,12.0,3.0,1.0,0.4615384615,,57.0,,4.2631578947,12.0,173.0,,4.942857142857143,1.0,,70.0,22.0,3.182,0.5,,,1.0,0.0,1598.0
400791706,2015,4,2,CHI,home,23.0,17.0,4.0,2.0,0.5882352941,1.0,75.0,,4.9466666667,12.0,273.0,,5.934782608695652,1.0,,98.0,29.0,3.379,0.6666666666666666,,,2.0,0.0,2002.0
400791712,2015,4,2,KC,away,24.0,13.0,8.0,3.0,0.4375,,73.0,,6.3150684932,10.0,348.0,,6.96,0.0,,113.0,23.0,4.913,0.0,,,1.0,0.0,2213.0
400791712,2015,4,2,CIN,home,18.0,10.0,8.0,0.0,0.6,,50.0,,8.9,10.0,321.0,,13.375,0.0,,124.0,26.0,4.769,1.0,,,0.0,0.0,1387.0
400791671,2015,4,2,JAX,away,21.0,15.0,5.0,1.0,0.3888888889,,79.0,,5.4556962025,13.0,289.0,,5.666666666666667,0.0,,142.0,28.0,5.071,0.3333333333333333,,,0.0,0.0,2170.0
400791671,2015,4,2,IND,home,22.0,14.0,3.0,5.0,0.4666666667,,74.0,,4.4054054054,14.0,266.0,,5.32,0.0,,60.0,24.0,2.5,0.25,,,2.0,0.0,2054.0
400791701,2015,4,2,CAR,away,17.0,7.0,8.0,2.0,0.2727272727,,57.0,,4.2807017544,13.0,111.0,,4.625,0.0,,133.0,33.0,4.03,0.4,,,1.0,3.0,1672.0
400791701,2015,4,2,TB,home,25.0,15.0,8.0,2.0,0.5,1.0,75.0,,5.48,13.0,270.0,,6.0,4.0,,141.0,30.0,4.7,0.6,,,1.0,0.0,1928.0
400791704,2015,4,2,PHI,away,14.0,6.0,4.0,4.0,0.3333333333,0.0,51.0,,6.2745098039,12.0,233.0,,7.0606060606060606,0.0,,87.0,18.0,4.833,0.5,,,2.0,0.0,1132.0
400791704,2015,4,2,WSH,home,25.0,18.0,4.0,3.0,0.5294117647,,79.0,,5.2784810127,11.0,290.0,,6.170212765957447,0.0,,127.0,32.0,3.969,0.5,,,1.0,0.0,2468.0
400791714,2015,4,2,CLE,away,20.0,16.0,2.0,2.0,0.3076923077,,66.0,,6.5454545455,11.0,332.0,,7.377777777777778,0.0,,100.0,21.0,4.762,0.25,,,1.0,0.0,2059.0
400791714,2015,4,2,SD,home,23.0,15.0,3.0,5.0,0.2727272727,,61.0,,7.1803278689,12.0,347.0,,8.675,0.0,,91.0,21.0,4.333,0.6666666666666666,,,0.0,0.0,1541.0
400791719,2015,4,2,MIN,away,19.0,13.0,5.0,1.0,0.375,1.0,69.0,,4.7101449275,11.0,212.0,,4.416666666666667,0.0,,113.0,21.0,5.381,0.5,,,1.0,0.0,2034.0
400791719,2015,4,2,DEN,home,18.0,11.0,4.0,3.0,0.2222222222,1.0,53.0,,6.4905660377,12.0,200.0,,6.896551724137931,2.0,,144.0,24.0,6.0,0.3333333333333333,,,0.0,0.0,1566.0
400791718,2015,4,2,STL,away,13.0,7.0,6.0,0.0,0.3846153846,,51.0,,6.431372549,12.0,164.0,,6.56,0.0,,164.0,26.0,6.308,0.6,,,0.0,0.0,1607.0
400791718,2015,4,2,ARI,home,26.0,17.0,7.0,2.0,0.1818181818,0.5,71.0,,6.2957746479,12.0,334.0,,6.68,1.0,,113.0,21.0,5.381,0.2,,,2.0,0.0,1993.0
400791716,2015,4,2,GB,away,18.0,8.0,9.0,1.0,0.3333333333,1.0,68.0,,5.3235294118,10.0,200.0,,5.714285714285714,0.0,,162.0,33.0,4.909,0.5,,,0.0,0.0,2194.0
400791716,2015,4,2,SF,home,8.0,7.0,1.0,0.0,0.3076923077,0.0,50.0,,3.92,10.0,119.0,,3.838709677419355,1.0,,77.0,19.0,4.053,0.0,,,0.0,0.0,1406.0
400791720,2015,4,2,DAL,away,21.0,11.0,4.0,6.0,0.25,1.0,57.0,,5.8771929825,10.0,220.0,,7.586206896551724,0.0,,115.0,28.0,4.107,0.5,,,0.0,0.0,1760.0
400791720,2015,4,2,NO,home,27.0,17.0,7.0,3.0,0.4615384615,1.0,69.0,,6.347826087,11.0,335.0,,7.613636363636363,0.0,,103.0,25.0,4.12,0.5,,,0.0,0.0,1853.0
400791741,2015,4,2,DET,away,12.0,10.0,1.0,1.0,0.2307692308,,53.0,,4.8301886792,10.0,203.0,,5.8,0.0,,53.0,18.0,2.944,0.0,,,1.0,1.0,1676.0
400791741,2015,4,2,SEA,home,18.0,12.0,6.0,0.0,0.4615384615,,63.0,,5.4761904762,11.0,235.0,,7.34375,0.0,,110.0,31.0,3.548,0.0,,,3.0,0.0,1924.0
400791487,2015,5,2,IND,away,22.0,10.0,6.0,6.0,0.2727272727,1.0,59.0,,5.4745762712,9.0,213.0,,7.344827586206897,0.0,,110.0,30.0,3.667,0.75,,,0.0,0.0,1653.0
400791487,2015,5,2,HOU,home,24.0,17.0,5.0,2.0,0.5,1.0,70.0,,6.3428571429,9.0,362.0,,8.619047619047619,2.0,,82.0,28.0,2.929,0.3333333333333333,,,0.0,0.0,1947.0
400791495,2015,5,2,WSH,away,18.0,13.0,4.0,1.0,0.3333333333,1.0,57.0,,4.7368421053,11.0,219.0,,6.636363636363637,2.0,,51.0,24.0,2.125,0.6666666666666666,,,0.0,0.0,1669.0
400791495,2015,5,2,ATL,home,29.0,14.0,12.0,3.0,0.4,1.0,77.0,,5.4285714286,10.0,242.0,,5.377777777777778,2.0,,176.0,32.0,5.5,0.5,,,1.0,3.0,2096.0
400791492,2015,5,2,SEA,away,16.0,9.0,7.0,0.0,0.3846153846,,57.0,,6.9649122807,12.0,197.0,,7.296296296296297,1.0,,200.0,30.0,6.667,0.0,,,0.0,2.0,1835.0
400791492,2015,5,2,CIN,home,27.0,18.0,6.0,3.0,0.4,,79.0,,5.3037974684,13.0,310.0,,6.458333333333333,1.0,,109.0,31.0,3.516,0.75,,,1.0,0.0,2449.0
400791548,2015,5,2,STL,away,17.0,8.0,8.0,1.0,0.2777777778,1.0,70.0,,4.7714285714,13.0,143.0,,4.205882352941177,4.0,,191.0,36.0,5.306,0.25,,,0.0,0.0,2023.0
400791548,2015,5,2,GB,home,14.0,9.0,4.0,1.0,0.3076923077,0.0,59.0,,5.4576271186,13.0,236.0,,7.375,2.0,,86.0,27.0,3.185,0.0,,,1.0,2.0,1577.0
400791551,2015,5,2,BUF,away,13.0,6.0,5.0,2.0,0.3333333333,,50.0,,4.18,10.0,82.0,,3.727272727272727,0.0,,127.0,28.0,4.536,1.0,,,1.0,0.0,1469.0
400791551,2015,5,2,TEN,home,17.0,10.0,4.0,3.0,0.3846153846,,62.0,,4.4516129032,11.0,179.0,,5.264705882352941,1.0,,97.0,28.0,3.464,0.5,,,0.0,0.0,2131.0
400791488,2015,5,2,CHI,away,21.0,14.0,5.0,2.0,0.4285714286,0.0,73.0,,4.4931506849,12.0,241.0,,5.127659574468085,0.0,,87.0,26.0,3.346,0.5,,,1.0,0.0,2017.0
400791488,2015,5,2,KC,home,16.0,9.0,6.0,1.0,0.3571428571,,58.0,,4.9482758621,11.0,170.0,,5.151515151515151,0.0,,117.0,25.0,4.68,0.3333333333333333,,,0.0,2.0,1583.0
400791542,2015,5,2,NO,away,19.0,14.0,5.0,0.0,0.5,1.0,69.0,,5.6231884058,14.0,292.0,,6.083333333333333,1.0,,96.0,21.0,4.571,0.5,,,3.0,0.0,1558.0
400791542,2015,5,2,PHI,home,34.0,18.0,11.0,5.0,0.3636363636,0.0,79.0,,6.5696202532,13.0,333.0,,7.4,2.0,,186.0,34.0,5.471,0.42857142857142855,,,0.0,0.0,2042.0
400791498,2015,5,2,JAX,away,21.0,15.0,3.0,3.0,0.25,1.0,56.0,,5.8035714286,11.0,270.0,,6.923076923076923,1.0,,55.0,17.0,3.235,0.8,,,1.0,0.0,1519.0
400791498,2015,5,2,TB,home,20.0,11.0,8.0,1.0,0.4545454545,,61.0,,6.0491803279,11.0,186.0,,8.857142857142858,0.0,,183.0,40.0,4.575,0.6,,,0.0,2.0,2081.0
400791545,2015,5,2,CLE,away,25.0,18.0,4.0,3.0,0.6315789474,,80.0,,6.3125,13.0,422.0,,7.672727272727273,0.0,,83.0,25.0,3.32,0.4,,,0.0,0.0,2356.0
400791545,2015,5,2,BAL,home,22.0,9.0,10.0,3.0,0.3571428571,,67.0,,5.6268656716,12.0,196.0,,5.444444444444445,0.0,,181.0,31.0,5.839,0.8,,,0.0,0.0,1741.0
400791554,2015,5,2,ARI,away,15.0,7.0,7.0,1.0,0.125,,45.0,,7.6666666667,14.0,158.0,,7.9,0.0,,187.0,25.0,7.48,1.0,,,0.0,0.0,1408.0
400791554,2015,5,2,DET,home,29.0,22.0,3.0,4.0,0.4705882353,0.0,89.0,,4.8876404494,13.0,379.0,,5.338028169014085,4.0,,56.0,18.0,3.111,1.0,,,2.0,0.0,2192.0
400791559,2015,5,2,NE,away,20.0,11.0,5.0,4.0,0.3,0.0,55.0,,6.4727272727,12.0,247.0,,7.71875,0.0,,109.0,23.0,4.739,0.6666666666666666,,,0.0,0.0,1608.0
400791559,2015,5,2,DAL,home,18.0,10.0,5.0,3.0,0.2857142857,0.5,66.0,,4.0151515152,12.0,163.0,,3.880952380952381,1.0,,102.0,24.0,4.25,0.0,,,1.0,0.0,1992.0
400791560,2015,5,2,DEN,away,15.0,11.0,2.0,2.0,0.1538461538,,55.0,,5.4,11.0,254.0,,6.864864864864865,2.0,,43.0,18.0,2.389,0.0,,,0.0,2.0,1551.0
400791560,2015,5,2,OAK,home,20.0,13.0,3.0,4.0,0.4375,0.5,68.0,,4.2352941176,12.0,223.0,,5.186046511627907,1.0,,65.0,25.0,2.6,0.5,,,2.0,0.0,2049.0
400791584,2015,5,2,SF,away,22.0,11.0,8.0,3.0,0.5714285714,,64.0,,5.9375,10.0,256.0,,6.918918918918919,0.0,,124.0,27.0,4.593,0.75,,,0.0,0.0,1682.0
400791584,2015,5,2,NYG,home,30.0,23.0,6.0,1.0,0.6428571429,,75.0,,7.0,9.0,441.0,,8.166666666666666,1.0,,84.0,21.0,4.0,0.5,,,0.0,0.0,1918.0
400791588,2015,5,2,PIT,away,14.0,5.0,8.0,1.0,0.3571428571,,56.0,,6.2321428571,12.0,194.0,,6.689655172413793,1.0,,155.0,27.0,5.741,1.0,,,0.0,1.0,1577.0
400791588,2015,5,2,SD,home,24.0,20.0,2.0,2.0,0.2857142857,,69.0,,5.884057971,12.0,354.0,,7.08,1.0,,52.0,19.0,2.737,1.0,,,1.0,0.0,2023.0
400791593,2015,6,2,ATL,away,23.0,15.0,8.0,0.0,0.25,0.75,70.0,,5.9,12.0,263.0,,5.36734693877551,0.0,,150.0,21.0,7.143,0.6666666666666666,,,3.0,0.0,1650.0
400791593,2015,6,2,NO,home,25.0,16.0,7.0,2.0,0.5,1.0,72.0,,5.3472222222,11.0,304.0,,7.6,0.0,,81.0,32.0,2.531,0.6,,,0.0,1.0,1950.0
400791627,2015,6,2,CIN,away,21.0,15.0,5.0,1.0,0.5833333333,,61.0,,5.8196721311,11.0,243.0,,7.363636363636363,0.0,,112.0,28.0,4.0,1.0,,,0.0,0.0,1800.0
400791627,2015,6,2,BUF,home,22.0,13.0,9.0,0.0,0.3846153846,0.5,67.0,,5.4925373134,10.0,256.0,,5.818181818181818,1.0,,112.0,23.0,4.87,1.0,,,0.0,0.0,1800.0
400791633,2015,6,2,DEN,away,21.0,15.0,6.0,0.0,0.2222222222,1.0,81.0,,5.4567901235,16.0,290.0,,6.041666666666667,3.0,,152.0,33.0,4.606,0.0,,,0.0,2.0,2214.0
400791633,2015,6,2,CLE,home,20.0,10.0,8.0,2.0,0.4,0.0,76.0,,3.9210526316,16.0,189.0,,4.395348837209302,2.0,,109.0,33.0,3.303,0.6666666666666666,,,1.0,2.0,1990.0
400791629,2015,6,2,CHI,away,24.0,13.0,7.0,4.0,0.4285714286,,73.0,,6.0821917808,14.0,353.0,,8.404761904761905,1.0,,91.0,31.0,2.935,0.375,,,0.0,0.0,2014.0
400791629,2015,6,2,DET,home,26.0,17.0,6.0,3.0,0.5294117647,1.0,76.0,,7.1842105263,12.0,391.0,,8.886363636363637,1.0,,155.0,32.0,4.844,0.6,,,2.0,0.0,2337.0
400791639,2015,6,2,MIA,away,26.0,14.0,11.0,1.0,0.5555555556,,63.0,,6.8888888889,10.0,254.0,,8.193548387096774,2.0,,180.0,32.0,5.625,0.75,,,0.0,2.0,1913.0
400791639,2015,6,2,TEN,home,22.0,15.0,4.0,3.0,0.2,0.5,65.0,,4.6,12.0,236.0,,5.0212765957446805,2.0,,63.0,18.0,3.5,0.3333333333333333,,,2.0,0.0,1687.0
400791625,2015,6,2,KC,away,16.0,13.0,2.0,1.0,0.25,0.0,57.0,,5.7543859649,11.0,271.0,,6.948717948717949,0.0,,57.0,18.0,3.167,0.0,,,1.0,0.0,1613.0
400791625,2015,6,2,MIN,home,16.0,10.0,4.0,2.0,0.3529411765,1.0,68.0,,4.7205882353,12.0,237.0,,7.181818181818182,2.0,,84.0,35.0,2.4,0.3333333333333333,,,0.0,0.0,1987.0
400791598,2015,6,2,WSH,away,14.0,12.0,1.0,1.0,0.3333333333,0.5,62.0,,3.6290322581,12.0,191.0,,4.2444444444444445,2.0,,34.0,17.0,2.0,0.3333333333333333,,,0.0,1.0,1641.0
400791598,2015,6,2,NYJ,home,22.0,11.0,10.0,1.0,0.5,,67.0,,7.0746268657,14.0,253.0,,9.73076923076923,1.0,,221.0,41.0,5.39,0.75,,,2.0,0.0,1959.0
400791621,2015,6,2,ARI,away,21.0,18.0,2.0,1.0,0.4166666667,0.0,66.0,,7.1060606061,12.0,414.0,,9.0,2.0,,55.0,20.0,2.75,0.25,,,1.0,0.0,1869.0
400791621,2015,6,2,PIT,home,14.0,6.0,6.0,2.0,0.25,,53.0,,5.8490566038,12.0,169.0,,8.047619047619047,0.0,,141.0,32.0,4.406,0.5,,,0.0,0.0,1731.0
400791637,2015,6,2,HOU,away,24.0,15.0,6.0,3.0,0.5,0.5,68.0,,5.6176470588,11.0,287.0,,7.756756756756757,0.0,,95.0,31.0,3.065,1.0,,,0.0,2.0,1802.0
400791637,2015,6,2,JAX,home,26.0,18.0,4.0,4.0,0.3333333333,1.0,77.0,,5.1168831169,11.0,311.0,,5.553571428571429,3.0,,83.0,21.0,3.952,0.6666666666666666,,,0.0,0.0,1798.0
400791663,2015,6,2,CAR,away,25.0,14.0,10.0,1.0,0.3636363636,0.0,72.0,,5.3194444444,13.0,248.0,,6.358974358974359,2.0,,135.0,33.0,4.091,1.0,,,0.0,0.0,1932.0
400791663,2015,6,2,SEA,home,14.0,10.0,4.0,0.0,0.2857142857,,60.0,,5.5666666667,13.0,219.0,,6.4411764705882355,0.0,,115.0,26.0,4.423,0.3333333333333333,,,0.0,0.0,1668.0
400791667,2015,6,2,SD,away,32.0,26.0,4.0,2.0,0.5,0.3333333333,89.0,,6.1573033708,10.0,488.0,,7.176470588235294,0.0,,60.0,21.0,2.857,0.3333333333333333,,,1.0,0.0,2279.0
400791667,2015,6,2,GB,home,17.0,11.0,3.0,3.0,0.3333333333,,49.0,,7.5510204082,10.0,237.0,,7.40625,0.0,,133.0,17.0,7.824,0.5,,,0.0,0.0,1321.0
